source,target,lag,pval,val,abs_val,source_group,target_group,hierarchy_allowed,method,use_autolag,use_hierarchy,tau_setting,bootstrap_stability,bootstrap_count,bootstrap_reps
compartment/screen_blackout/screen_position,substrate_temperature_mean,1,0.01172938631993787,0.02358436505905044,0.02358436505905044,Action,State,True,hierarchical_pcmciplus,False,True,fixed_tau_12,,,
energy/co2_dosage,substrate_temperature_mean,2,6.346868887827921e-06,0.042243769088638056,0.042243769088638056,Action,State,True,hierarchical_pcmciplus,False,True,fixed_tau_12,,,
energy/electricity_use.lighting,substrate_temperature_mean,1,2.7238384598913956e-25,0.09702533614579116,0.09702533614579116,Action,State,True,hierarchical_pcmciplus,False,True,fixed_tau_12,,,
substrate_temperature_mean,substrate_temperature_mean,1,0.0,0.8852379750216768,0.8852379750216768,State,State,True,hierarchical_pcmciplus,False,True,fixed_tau_12,,,
substrate_temperature_mean,substrate_temperature_mean,2,0.0,-0.4237327881223757,0.4237327881223757,State,State,True,hierarchical_pcmciplus,False,True,fixed_tau_12,,,
substrate_temperature_mean,substrate_temperature_mean,3,2.992095239039106e-11,0.06217107951940245,0.06217107951940245,State,State,True,hierarchical_pcmciplus,False,True,fixed_tau_12,,,
substrate_temperature_mean,substrate_temperature_mean,5,0.0007731537883069687,0.03147202879450385,0.03147202879450385,State,State,True,hierarchical_pcmciplus,False,True,fixed_tau_12,,,
compartment/air_temperature,compartment/air_temperature,1,0.0,0.7402447128583306,0.7402447128583306,State,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/heating_lower_circuit/pipe_temperature,compartment/air_temperature,1,3.8878488682768546e-31,-0.10852425311316147,0.10852425311316147,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/leaf_temperature,compartment/air_temperature,1,3.3778010439259647e-18,0.08143792816706008,0.08143792816706008,Physiology,State,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/par,compartment/air_temperature,1,7.414965746979756e-101,0.1980080015242466,0.1980080015242466,State,State,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/window_position_lee_side,compartment/air_temperature,1,3.8406086156656737e-90,-0.1871718377440324,0.1871718377440324,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/window_position_wind_side,compartment/air_temperature,1,1.5124028361858782e-16,-0.07731797146201458,0.07731797146201458,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/energy_use.heating,compartment/air_temperature,1,1.5819235417139335e-44,0.13074130354466282,0.13074130354466282,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/co2_concentration,compartment/co2_concentration,1,0.0,0.7275070077318598,0.7275070077318598,State,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/co2_concentration,compartment/co2_concentration,4,0.06949642418624846,-0.017034250876931785,0.017034250876931785,State,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/leaf_temperature,compartment/co2_concentration,1,0.0003897655953902292,-0.03326403442261293,0.03326403442261293,Physiology,State,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/window_position_lee_side,compartment/co2_concentration,1,3.151780457880174e-19,-0.08394611010738703,0.08394611010738703,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/co2_dosage,compartment/co2_concentration,1,0.0,0.5701935322887934,0.5701935322887934,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/co2_dosage,compartment/co2_concentration,2,8.421372135856007e-136,-0.22958543414678723,0.22958543414678723,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/co2_dosage,compartment/co2_concentration,3,1.6851584671086618e-42,-0.1276590701980439,0.1276590701980439,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/co2_dosage,compartment/co2_concentration,4,2.3180965121522336e-30,-0.10713236801692844,0.10713236801692844,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/electricity_use.lighting,compartment/co2_concentration,1,0.001377982391209499,-0.03000744086227864,0.03000744086227864,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/electricity_use.lighting,compartment/co2_concentration,2,5.6317371197315815e-05,0.03777354717824315,0.03777354717824315,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/energy_use.heating,compartment/co2_concentration,3,0.00038045368662558484,0.0333266316684122,0.0333266316684122,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/heating_lower_circuit/pipe_temperature,compartment/heating_lower_circuit/pipe_temperature,1,0.0,0.4232579715589261,0.4232579715589261,Action,Action,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/humidity_deficit,compartment/heating_lower_circuit/pipe_temperature,1,2.8153575837945073e-27,-0.10127456881723058,0.10127456881723058,State,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/screen_blackout/screen_position,compartment/heating_lower_circuit/pipe_temperature,1,7.294716473792952e-08,-0.0504611411342079,0.0504611411342079,Action,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/energy_use.heating,compartment/heating_lower_circuit/pipe_temperature,1,9.536275480013604e-26,0.0981609867797388,0.0981609867797388,Action,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
substrate_bulk_ec_mean,compartment/heating_lower_circuit/pipe_temperature,1,0.042327847531825724,0.019043286082554664,0.019043286082554664,State,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/heating_lower_circuit/pipe_temperature,compartment/humidity_deficit,1,2.4583918633209017e-17,-0.07936371894047933,0.07936371894047933,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/humidity_deficit,compartment/humidity_deficit,1,0.0,0.6428485158755993,0.6428485158755993,State,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/leaf_temperature,compartment/humidity_deficit,1,4.844585935986872e-26,0.09880258790052376,0.09880258790052376,Physiology,State,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/leaf_temperature,compartment/humidity_deficit,10,0.0010756467834824599,-0.030680010368213845,0.030680010368213845,Physiology,State,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/par,compartment/humidity_deficit,1,8.137455902788739e-166,0.2533622973672579,0.2533622973672579,State,State,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/par,compartment/humidity_deficit,2,1.035925116677078e-16,-0.07779001320132443,0.07779001320132443,State,State,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/par,compartment/humidity_deficit,3,1.9493298881593268e-08,-0.052680741684456106,0.052680741684456106,State,State,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/screen_blackout/screen_position,compartment/humidity_deficit,1,0.0796531855109473,-0.01644657843134929,0.01644657843134929,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/screen_energy/screen_position,compartment/humidity_deficit,1,4.111813756518913e-09,-0.05513604383010427,0.05513604383010427,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/co2_dosage,compartment/humidity_deficit,8,0.00013521465707171657,-0.035812042839454904,0.035812042839454904,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/energy_use.heating,compartment/humidity_deficit,1,1.3149486449018857e-46,0.13393728016937223,0.13393728016937223,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/energy_use.heating,compartment/humidity_deficit,2,0.013879451411484608,0.023088539935051916,0.023088539935051916,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/energy_use.heating,compartment/humidity_deficit,8,0.0008955395518398176,-0.03116558402215309,0.03116558402215309,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
substrate_bulk_ec_mean,compartment/humidity_deficit,6,0.0002416210434146984,0.03444807029662972,0.03444807029662972,State,State,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/air_temperature,compartment/leaf_temperature,1,1.419385302506441e-36,0.11804702517521148,0.11804702517521148,State,Physiology,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/leaf_temperature,compartment/leaf_temperature,1,0.0,0.6267876520656573,0.6267876520656573,Physiology,Physiology,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/par,compartment/leaf_temperature,1,2.690679308244871e-09,0.05576021054914726,0.05576021054914726,State,Physiology,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/co2_dosage,compartment/leaf_temperature,1,4.5472547240212785e-06,0.04297885607246037,0.04297885607246037,Action,Physiology,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/air_temperature,compartment/par,3,1.5792939070563252e-06,0.045012192000622384,0.045012192000622384,State,State,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/par,compartment/par,1,0.0,0.5376308574328874,0.5376308574328874,State,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/par,compartment/par,2,2.4275835712578812e-11,0.06258114028399012,0.06258114028399012,State,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/par,compartment/par,3,1.8304005472127948e-10,0.05975437404813431,0.05975437404813431,State,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/co2_dosage,compartment/par,1,0.00020395865116202186,0.034829098066606445,0.034829098066606445,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/co2_dosage,compartment/par,3,0.03829338954992172,0.019432554117226858,0.019432554117226858,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/electricity_use.lighting,compartment/par,1,8.447702968549534e-46,0.13266087032346147,0.13266087032346147,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/electricity_use.lighting,compartment/par,2,1.4974189223762006e-05,-0.0405901914003729,0.0405901914003729,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/par,compartment/screen_blackout/screen_position,1,0.09588401538499952,-0.01561820272779577,0.01561820272779577,State,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/screen_blackout/screen_position,compartment/screen_blackout/screen_position,1,0.0,0.7944219577263469,0.7944219577263469,Action,Action,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/air_temperature,compartment/screen_energy/screen_position,1,1.0829394341160822e-10,0.060486556704724574,0.060486556704724574,State,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/co2_concentration,compartment/screen_energy/screen_position,1,3.8517558839331654e-10,0.05868074754938601,0.05868074754938601,State,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/par,compartment/screen_energy/screen_position,1,0.00014022212282806737,-0.03570735927055172,0.03570735927055172,State,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/screen_energy/screen_position,compartment/screen_energy/screen_position,1,0.0,0.7663984891218525,0.7663984891218525,Action,Action,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/window_position_lee_side,compartment/screen_energy/screen_position,1,0.03286075185542661,-0.02001298996401368,0.02001298996401368,Action,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/electricity_use.lighting,compartment/screen_energy/screen_position,1,0.004273051020776026,0.026794181740501584,0.026794181740501584,Action,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/humidity_deficit,compartment/water_supply/water_flow_duration,1,0.0001304804481108551,0.03589444905565929,0.03589444905565929,State,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/water_supply/water_flow_duration,compartment/water_supply/water_flow_duration,1,0.0,0.8524860906662215,0.8524860906662215,Action,Action,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/window_position_lee_side,compartment/water_supply/water_flow_duration,1,0.06278518402632148,-0.01745301158440112,0.01745301158440112,Action,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/electricity_use.lighting,compartment/water_supply/water_flow_duration,1,0.0008794924451329162,-0.031193657350109125,0.031193657350109125,Action,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
substrate_bulk_ec_mean,compartment/water_supply/water_flow_duration,1,1.4110594350785575e-05,-0.04071617410237728,0.04071617410237728,State,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/air_temperature,compartment/window_position_lee_side,1,7.946472589662925e-87,0.18368238952944937,0.18368238952944937,State,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/co2_concentration,compartment/window_position_lee_side,1,5.428684157560791e-23,0.09244331792228164,0.09244331792228164,State,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/humidity_deficit,compartment/window_position_lee_side,1,2.6634365609240513e-116,-0.21270608161196297,0.21270608161196297,State,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/par,compartment/window_position_lee_side,1,6.321427692565562e-13,0.06740634998891082,0.06740634998891082,State,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/window_position_lee_side,compartment/window_position_lee_side,1,0.0,0.4891087589422904,0.4891087589422904,Action,Action,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/window_position_wind_side,compartment/window_position_lee_side,1,0.0003946044976531343,0.03323209177302307,0.03323209177302307,Action,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/electricity_use.lighting,compartment/window_position_lee_side,1,0.00014884893628863441,0.03556715187992485,0.03556715187992485,Action,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/air_temperature,compartment/window_position_wind_side,1,1.5787539091706104e-88,0.1854660987386294,0.1854660987386294,State,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/air_temperature,compartment/window_position_wind_side,2,1.657357279662846e-25,-0.09767351979774469,0.09767351979774469,State,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/co2_concentration,compartment/window_position_wind_side,1,1.0182420190671647e-15,0.07517832177890371,0.07517832177890371,State,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/co2_concentration,compartment/window_position_wind_side,2,0.00034133989514412925,-0.03359614009012743,0.03359614009012743,State,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/par,compartment/window_position_wind_side,1,7.715521282351862e-06,0.04193974372236181,0.04193974372236181,State,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/window_position_wind_side,compartment/window_position_wind_side,1,0.0,0.6759067867886905,0.6759067867886905,Action,Action,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/electricity_use.lighting,compartment/window_position_wind_side,1,9.269579554816377e-07,0.045993252693860585,0.045993252693860585,Action,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/co2_concentration,energy/co2_dosage,1,4.699566405048805e-82,-0.17857939585935567,0.17857939585935567,State,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/humidity_deficit,energy/co2_dosage,1,0.0005992802794239297,0.032203301996690796,0.032203301996690796,State,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/par,energy/co2_dosage,1,1.0914633599869215e-17,0.08020720012845471,0.08020720012845471,State,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/screen_energy/screen_position,energy/co2_dosage,1,5.5728198798730534e-08,-0.05091714107450193,0.05091714107450193,Action,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/window_position_lee_side,energy/co2_dosage,1,0.0004342760436545026,-0.03299459822286755,0.03299459822286755,Action,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/co2_dosage,energy/co2_dosage,1,0.0,0.4991265319180899,0.4991265319180899,Action,Action,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/window_position_lee_side,energy/electricity_use.lighting,1,0.07512552144020887,0.01669250820320707,0.01669250820320707,Action,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/electricity_use.lighting,energy/electricity_use.lighting,1,0.0,0.7745576991047872,0.7745576991047872,Action,Action,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/humidity_deficit,energy/energy_use.heating,1,4.436397400615798e-25,-0.09686266507148558,0.09686266507148558,State,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/leaf_temperature,energy/energy_use.heating,1,0.009545422623631592,-0.024305157952774735,0.024305157952774735,Physiology,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/screen_blackout/screen_position,energy/energy_use.heating,1,2.2817162240119166e-14,-0.07150629812365769,0.07150629812365769,Action,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/window_position_lee_side,energy/energy_use.heating,1,2.8364993140555273e-52,0.14199496919749002,0.14199496919749002,Action,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/window_position_wind_side,energy/energy_use.heating,1,5.836691089897132e-25,-0.09655820826684545,0.09655820826684545,Action,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/electricity_use.lighting,energy/energy_use.heating,1,0.08907282566341815,-0.015947288473394144,0.015947288473394144,Action,Action,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/energy_use.heating,energy/energy_use.heating,1,0.0,0.5347771690136671,0.5347771690136671,Action,Action,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/water_supply/water_flow_duration,substrate_bulk_ec_mean,1,2.016778285584629e-10,-0.05960731450601437,0.05960731450601437,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/co2_dosage,substrate_bulk_ec_mean,1,0.09198693472559998,0.015805888206337118,0.015805888206337118,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/energy_use.heating,substrate_bulk_ec_mean,15,6.619523058817239e-07,-0.04661835021023192,0.04661835021023192,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
substrate_bulk_ec_mean,substrate_bulk_ec_mean,1,0.0,0.7506590956785508,0.7506590956785508,State,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
substrate_bulk_ec_mean,substrate_bulk_ec_mean,2,0.0016001977599699475,0.02959968523662128,0.02959968523662128,State,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
substrate_bulk_ec_mean,substrate_bulk_ec_mean,3,2.789559609920531e-17,-0.07919828773753995,0.07919828773753995,State,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
substrate_relative_permittivity_mean,substrate_bulk_ec_mean,2,9.453443089562208e-15,-0.07255636107284283,0.07255636107284283,State,State,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
substrate_relative_permittivity_mean,substrate_bulk_ec_mean,3,2.5088004939311968e-05,0.03950873567815342,0.03950873567815342,State,State,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/par,substrate_relative_permittivity_mean,1,0.04458028078446234,0.01883740167042286,0.01883740167042286,State,State,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/water_supply/water_flow_duration,substrate_relative_permittivity_mean,1,0.00014423853171247964,-0.03563400677916362,0.03563400677916362,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
substrate_relative_permittivity_mean,substrate_relative_permittivity_mean,1,0.0,0.786288942829146,0.786288942829146,State,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/air_temperature,substrate_temperature_mean,1,2.9788914745554485e-223,0.29269326182559874,0.29269326182559874,State,State,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/air_temperature,substrate_temperature_mean,2,2.119848020117837e-73,-0.1688275117301907,0.1688275117301907,State,State,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/air_temperature,substrate_temperature_mean,8,0.029511334845520192,-0.020421589096499132,0.020421589096499132,State,State,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/humidity_deficit,substrate_temperature_mean,1,6.181296851818439e-51,-0.1402412905255009,0.1402412905255009,State,State,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/humidity_deficit,substrate_temperature_mean,2,4.633827756202577e-50,0.13900585841600183,0.13900585841600183,State,State,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/humidity_deficit,substrate_temperature_mean,3,0.009242107693767515,-0.024437077910693814,0.024437077910693814,State,State,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/leaf_temperature,substrate_temperature_mean,1,5.795856509266763e-52,0.1415807516216095,0.1415807516216095,Physiology,State,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/par,substrate_temperature_mean,1,2.849703483741017e-224,0.29337421544878195,0.29337421544878195,State,State,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/par,substrate_temperature_mean,2,5.92468283840687e-47,-0.13443113130642448,0.13443113130642448,State,State,False,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/co2_dosage,substrate_temperature_mean,1,0.020248124376227635,-0.021781985049847602,0.021781985049847602,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
energy/electricity_use.lighting,substrate_temperature_mean,2,0.08508567135808273,-0.01615626406773113,0.01615626406773113,Action,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
substrate_temperature_mean,substrate_temperature_mean,1,0.0,0.8329843587203106,0.8329843587203106,State,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
substrate_temperature_mean,substrate_temperature_mean,2,1.7306016269525593e-245,-0.3065054244345546,0.3065054244345546,State,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
substrate_temperature_mean,substrate_temperature_mean,7,0.06743126027255159,-0.017165731477307072,0.017165731477307072,State,State,True,autolag_pcmciplus,True,False,target_specific_autolag,,,
compartment/air_temperature,compartment/air_temperature,1,0.0,0.7823237032456273,0.7823237032456273,State,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
compartment/heating_lower_circuit/pipe_temperature,compartment/air_temperature,1,8.278153990149726e-20,-0.0852655537222612,0.0852655537222612,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
compartment/water_supply/water_flow_duration,compartment/air_temperature,1,0.023462328571796417,-0.02124460515339158,0.02124460515339158,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.26666666666666666,8.0,30.0
compartment/window_position_lee_side,compartment/air_temperature,1,2.9495099242642525e-105,-0.2022053885777799,0.2022053885777799,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
compartment/window_position_wind_side,compartment/air_temperature,1,2.289526886296486e-09,-0.055994694362907105,0.055994694362907105,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.6333333333333333,19.0,30.0
energy/co2_dosage,compartment/air_temperature,1,2.175634732322674e-10,0.05947737135847579,0.05947737135847579,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.9666666666666667,29.0,30.0
energy/electricity_use.lighting,compartment/air_temperature,1,8.250958288430904e-46,0.13263567141478189,0.13263567141478189,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.9,27.0,30.0
energy/energy_use.heating,compartment/air_temperature,1,9.607895982819362e-25,0.09608190331307867,0.09608190331307867,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
compartment/co2_concentration,compartment/co2_concentration,1,0.0,0.7249728299182618,0.7249728299182618,State,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
compartment/co2_concentration,compartment/co2_concentration,4,0.0237022715647923,-0.02122578033199929,0.02122578033199929,State,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.4666666666666667,14.0,30.0
compartment/screen_blackout/screen_position,compartment/co2_concentration,1,0.09769324774051209,0.015533086391236335,0.015533086391236335,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.5666666666666667,17.0,30.0
compartment/window_position_lee_side,compartment/co2_concentration,1,7.560584932699709e-35,-0.11512226789018537,0.11512226789018537,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
compartment/window_position_lee_side,compartment/co2_concentration,4,0.0001188612056003357,0.03608548012955918,0.03608548012955918,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.43333333333333335,13.0,30.0
compartment/window_position_wind_side,compartment/co2_concentration,1,9.178420279545672e-05,0.0366763011704449,0.0366763011704449,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.7,21.0,30.0
energy/co2_dosage,compartment/co2_concentration,1,0.0,0.5721965880138677,0.5721965880138677,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
energy/co2_dosage,compartment/co2_concentration,2,6.404164090836446e-138,-0.23127780357818029,0.23127780357818029,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.6,18.0,30.0
energy/co2_dosage,compartment/co2_concentration,3,2.6006375784299308e-48,-0.1363458719552498,0.1363458719552498,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.8666666666666667,26.0,30.0
energy/co2_dosage,compartment/co2_concentration,4,4.31652516442155e-32,-0.11026300562939723,0.11026300562939723,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
energy/electricity_use.lighting,compartment/co2_concentration,1,0.0009106730059492426,-0.031101168431560494,0.031101168431560494,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.5666666666666667,17.0,30.0
energy/electricity_use.lighting,compartment/co2_concentration,2,2.0254693643152163e-05,0.03996070565003214,0.03996070565003214,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.7333333333333333,22.0,30.0
energy/energy_use.heating,compartment/co2_concentration,3,0.002463369492984798,0.028394025366835426,0.028394025366835426,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.43333333333333335,13.0,30.0
compartment/heating_lower_circuit/pipe_temperature,compartment/heating_lower_circuit/pipe_temperature,1,0.0,0.7304822173575163,0.7304822173575163,Action,Action,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
compartment/heating_lower_circuit/pipe_temperature,compartment/humidity_deficit,2,2.721382379314183e-05,0.03933984928881446,0.03933984928881446,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.2,6.0,30.0
compartment/humidity_deficit,compartment/humidity_deficit,1,0.0,0.6740409128120697,0.6740409128120697,State,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
compartment/humidity_deficit,compartment/humidity_deficit,7,2.8404107155976692e-21,0.08869417379700797,0.08869417379700797,State,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.26666666666666666,8.0,30.0
compartment/humidity_deficit,compartment/humidity_deficit,10,0.0007379374912153853,-0.031670048848450774,0.031670048848450774,State,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.36666666666666664,11.0,30.0
compartment/screen_blackout/screen_position,compartment/humidity_deficit,1,0.04954749382376014,-0.01841947255016902,0.01841947255016902,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.7,21.0,30.0
compartment/screen_blackout/screen_position,compartment/humidity_deficit,10,0.01928901931991176,-0.021945743924594172,0.021945743924594172,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.0,,
compartment/screen_energy/screen_position,compartment/humidity_deficit,1,5.716419077682199e-14,-0.0703951731387535,0.0703951731387535,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.8666666666666667,26.0,30.0
